Date,CSHD.L,VFEM.DE,VGEJ.DE,VGEU.DE,VJPN.DE,VNRT.DE
2018-05-07,126.13999938964844,50.84000015258789,22.655000686645508,31.094999313354492,27.219999313354492,55.66999816894531
2018-05-08,125.44000244140625,51.060001373291016,22.69499969482422,31.084999084472656,27.389999389648438,55.790000915527344
2018-05-09,125.38500213623047,51.2400016784668,22.770000457763672,31.325000762939453,27.125,56.029998779296875
2018-05-10,125.7699966430664,52.290000915527344,23.024999618530273,31.364999771118164,27.270000457763672,56.029998779296875
2018-05-11,126.20500183105469,52.060001373291016,23.03499984741211,31.34000015258789,27.385000228881836,56.68000030517578
2018-05-14,126.55000305175781,52.22999954223633,23.024999618530273,31.334999084472656,27.454999923706055,56.70000076293945
2018-05-15,125.45999908447266,51.459999084472656,22.850000381469727,31.3799991607666,27.46500015258789,56.68000030517578
2018-05-16,124.5999984741211,52.400001525878906,23.125,31.454999923706055,27.68000030517578,56.68000030517578
2018-05-17,124.72000122070312,51.88999938964844,23.059999465942383,31.625,27.725000381469727,57.38999938964844
2018-05-18,124.41999816894531,51.220001220703125,23.010000228881836,31.6200008392334,27.725000381469727,57.31999969482422
2018-05-21,124.30999755859375,51.220001220703125,23.010000228881836,31.6200008392334,27.725000381469727,57.31999969482422
2018-05-22,124.54000091552734,51.81999969482422,23.274999618530273,31.825000762939453,27.6200008392334,57.68000030517578
2018-05-23,123.72000122070312,51.5099983215332,23.190000534057617,31.424999237060547,27.6200008392334,57.68000030517578
2018-05-24,123.94000244140625,51.20000076293945,23.024999618530273,31.295000076293945,27.344999313354492,57.540000915527344
2018-05-25,123.22000122070312,51.90999984741211,23.024999618530273,31.31999969482422,27.565000534057617,57.97999954223633
2018-05-28,123.22000122070312,51.88999938964844,23.40999984741211,31.19499969482422,27.665000915527344,58.119998931884766
2018-05-29,122.13999938964844,51.52000045776367,23.260000228881836,30.850000381469727,27.6299991607666,57.97999954223633
2018-05-30,122.97000122070312,51.119998931884766,23.084999084472656,30.8799991607666,27.450000762939453,57.97999954223633
2018-05-31,123.23999786376953,51.02000045776367,23.065000534057617,30.760000228881836,27.31999969482422,57.97999954223633
2018-06-01,123.37000274658203,51.65999984741211,23.21500015258789,31.075000762939453,27.5,58.119998931884766
2018-06-04,123.55000305175781,52.220001220703125,23.325000762939453,31.145000457763672,27.670000076293945,58.119998931884766
2018-06-05,123.41999816894531,51.939998626708984,23.299999237060547,31.03499984741211,27.600000381469727,58.310001373291016
2018-06-06,124.37000274658203,52.130001068115234,23.344999313354492,31.084999084472656,27.485000610351562,58.2599983215332
2018-06-07,124.97000122070312,51.619998931884766,23.299999237060547,31.03499984741211,27.44499969482422,58.209999084472656
2018-06-08,124.29499816894531,51.290000915527344,23.18000030517578,30.954999923706055,27.530000686645508,58.40999984741211
2018-06-11,124.29499816894531,51.349998474121094,23.184999465942383,31.165000915527344,27.600000381469727,58.540000915527344
2018-06-12,124.29499816894531,51.43000030517578,23.075000762939453,31.19499969482422,27.514999389648438,58.65999984741211
2018-06-13,124.29499816894531,51.41999816894531,23.030000686645508,31.170000076293945,27.584999084472656,58.65999984741211
2018-06-14,123.08000183105469,51.66999816894531,23.05500030517578,31.600000381469727,27.864999771118164,59.349998474121094
2018-06-15,122.81999969482422,50.77000045776367,22.725000381469727,31.280000686645508,27.584999084472656,59.119998931884766
